SKU,BRANCH,STOCK
LDTRWO010002012,111,0.00
LDTRWO010002013,001,0.00
LDTRWO010002013,003,0.00
LDTRWO010002013,004,0.00
LDTRWO010002013,007,0.00
LDTRWO010003002,001,2.00
LDTRWO010003002,003,0.00
LDTRWO010003002,004,0.00
LDTRWO010003004,001,0.00
LDTRWO010003004,003,0.00
LDTRWO010003004,004,0.00
LDTRWO010003004,005,0.00
LDTRWO010003004,006,0.00
LDTRWO010003004,007,0.00
LDTRWO010003006,001,5.00
LDTRWO010003006,003,0.00
LDTRWO010003006,004,0.00
LDTRWO010003006,007,0.00
LDTRWO010003010,001,2.00
LDTRWO010003010,003,0.00
LDTRWO010003010,004,0.00
LDTRWO010003011,001,0.00
LDTRWO010003011,003,0.00
LDTRWO010003012,001,0.00
LDTRWO010003012,003,0.00
LDTRWO010003012,004,0.00
LDTRWO010003013,001,0.00
LDTRWO010003013,003,0.00
LDTRWO010003013,004,0.00
LDTRWO010004001,001,1.00
LDTRWO010004002,001,3.00
LDTRWO010004002,003,0.00
LDTRWO010004002,004,4.00
LDTRWO010004004,001,1.00
LDTRWO010004004,003,0.00
LDTRWO010004004,004,0.00
LDTRWO010004004,007,0.00
LDTRWO010004006,001,0.00
LDTRWO010004006,003,1.00
LDTRWO010004006,004,0.00
LDTRWO010004006,007,0.00
LDTRWO010004009,001,0.00
LDTRWO010004009,007,0.00
LDTRWO010004010,001,0.00
LDTRWO010004010,003,0.00
LDTRWO010004010,004,0.00
LDTRWO010004011,001,2.00
LDTRWO010004011,003,0.00
LDTRWO010004011,004,0.00
LDTRWO010004011,007,0.00
LDTRWO010004012,001,0.00
LDTRWO010004012,003,0.00
LDTRWO010004012,004,0.00
LDTRWO010004012,007,0.00
LDTRWO010004013,001,0.00
LDTRWO010004013,003,0.00
LDTRWO010004013,004,0.00
LDTRWO010004013,007,0.00
LDTRWO010005002,001,1.00
LDTRWO010005002,003,0.00
LDTRWO010005002,004,2.00
LDTRWO010005004,001,3.00
LDTRWO010005004,003,0.00
LDTRWO010005004,004,0.00
LDTRWO010005004,007,0.00
LDTRWO010005006,001,2.00
LDTRWO010005006,003,1.00
LDTRWO010005006,004,0.00
LDTRWO010005006,006,0.00
LDTRWO010005006,007,1.00
LDTRWO010005008,001,5.00
LDTRWO010005008,003,1.00
LDTRWO010005008,004,0.00
LDTRWO010005008,007,1.00
LDTRWO010005009,001,9.00
LDTRWO010005009,003,4.00
LDTRWO010005009,004,0.00
LDTRWO010005009,007,0.00
LDTRWO010005010,001,3.00
LDTRWO010005010,003,0.00
LDTRWO010005010,004,0.00
LDTRWO010005010,007,0.00
LDTRWO010005011,001,0.00
LDTRWO010005011,003,0.00
LDTRWO010005011,004,0.00
LDTRWO010005011,007,0.00
LDTRWO010005012,001,0.00
LDTRWO010005012,003,0.00
LDTRWO010005012,004,0.00
LDTRWO010005012,007,0.00
LDTRWO010005013,001,4.00
LDTRWO010005013,003,0.00
LDTRWO010005013,004,0.00
LDTRWO010005013,007,0.00
LDTRWOS40002004,001,0.00
LDTRWOS40002004,003,0.00
LDTRWOS40002004,004,0.00
LDTRWOS40002020,001,0.00
LDTRWOS40002020,003,0.00
LDTRWOS40002020,004,0.00
LDWCPL010002002,001,0.00
LDWCPL010002002,003,0.00
LDWCPL010002002,004,0.00
LDWCPL010002003,001,1.00
LDWCPL010002003,003,2.00
LDWCPL010002003,004,1.00
LDWCPL010002003,007,0.00
LDWCPL010002004,001,2.00
LDWCPL010002004,003,4.00
LDWCPL010002004,004,1.00
LDWCPL010002004,007,0.00
LDWCPL010002005,001,0.00
LDWCPL010002005,003,0.00
LDWCPL010002005,004,1.00
LDWCPL010002005,007,0.00
LDWCPL010002006,001,1.00
LDWCPL010002006,003,0.00
LDWCPL010002006,004,1.00
LDWCPL010002006,007,0.00
LDWCPL010002012,001,0.00
LDWCPL010002012,004,0.00
LDWCPL010002012,007,0.00
LDWCPL010002013,001,0.00
LDWCPL010002013,003,0.00
LDWCPL010002013,004,1.00
LDWCPL010002013,006,0.00
LDWCPL010002013,007,0.00
LDWCPL010002014,001,0.00
LDWCPL010002014,003,2.00
LDWCPL010002014,004,0.00
LDWCPL010002014,007,0.00
LDWCPL010003002,001,0.00
LDWCPL010003002,003,0.00
LDWCPL010003002,004,0.00
LDWCPL010003002,007,0.00
LDWCPL010003003,001,0.00
LDWCPL010003003,003,0.00
LDWCPL010003003,004,3.00
LDWCPL010003004,001,0.00
LDWCPL010003004,003,0.00
LDWCPL010003004,004,1.00
LDWCPL010003005,001,0.00
LDWCPL010003005,003,0.00
LDWCPL010003005,004,3.00
LDWCPL010003006,001,1.00
LDWCPL010003006,003,0.00
LDWCPL010003006,004,0.00
LDWCPL010003012,001,1.00
LDWCPL010003012,004,0.00
LDWCPL010003012,007,1.00
LDWCPL010003013,001,1.00
LDWCPL010003013,003,0.00
LDWCPL010003013,004,3.00
LDWCPL010003014,001,0.00
LDWCPL010003014,003,0.00
LDWCPL010003014,004,0.00
LDWCPL010003014,007,0.00
LDWCPL010003015,001,0.00
LEAVES003,001,0.00
LEAVES003,003,0.00
LEAVES003,004,0.00
LEAVES003,006,0.00
LEAVES004,001,0.00
LEAVES004,003,0.00
LEAVES004,004,0.00
LEAVES004,006,0.00
LEAVES006,001,0.00
LEAVES006,003,0.00
LEAVES006,004,0.00
LEAVES006,006,0.00
LEAVES007,001,0.00
LEAVES007,003,0.00
LEAVES007,004,0.00
LEAVES007,006,0.00
LEAVES008,001,0.00
LEAVES008,003,0.00
LEAVES008,004,0.00
LEAVES008,006,0.00
LEAVES009,001,0.00
LEAVES009,003,0.00
LEAVES009,004,0.00
LEAVES009,006,0.00
LEAVESBOYS002,001,0.00
LEAVESBOYS002,003,0.00
LEAVESBOYS002,004,0.00
LEAVESBOYS002,006,1.00
LEAVESBOYS003,001,0.00
LEAVESBOYS003,003,1.00
LEAVESBOYS003,004,0.00
LEAVESBOYS003,006,1.00
LEAVESBOYS004,001,0.00
LEAVESBOYS004,003,0.00
LEAVESBOYS004,004,0.00
LEAVESBOYS004,006,3.00
LEAVESBOYS005,001,0.00
LEAVESBOYS005,003,1.00
LEAVESBOYS005,004,0.00
LEAVESBOYS005,006,0.00
LEAVESBOYS006,001,0.00
LEAVESBOYS006,003,0.00
LEAVESBOYS006,004,0.00
LEAVESBOYS006,006,0.00
LEAVESBOYS007,001,0.00
LEAVESBOYS007,003,0.00
LEAVESBOYS007,004,0.00
LEAVESBOYS007,006,2.00
LEAVESBOYS008,001,0.00
LEAVESBOYS008,003,1.00
LEAVESBOYS008,004,0.00
LEAVESBOYS008,006,2.00
LEAVESBOYS009,001,0.00
LEAVESBOYS009,003,2.00
LEAVESBOYS009,004,0.00
LEAVESBOYS009,006,3.00
LEAVESBOYS010,001,0.00
LEAVESBOYS010,003,1.00
LEAVESBOYS010,004,0.00
LEAVESBOYS010,006,0.00
LEAVESBOYS011,001,0.00
LEAVESBOYS011,003,0.00
LEAVESBOYS011,004,0.00
LEAVESBOYS011,006,0.00
LEMLARGE002,006,6.00
LEMORG002,006,4.00
LEWIS 002,001,4.00
LEWIS 002,003,0.00
LEWIS 002,004,0.00
LEWIS 002,006,1.00
LEWIS 002,007,2.00
LEWIS 003,001,1.00
LEWIS 003,003,4.00
LEWIS 003,004,1.00
LEWIS 003,006,0.00
LEWIS 003,007,3.00
LEWIS 004,001,1.00
LEWIS 004,003,1.00
LEWIS 004,004,1.00
LEWIS 004,007,1.00
LEWIS 005,001,1.00
LEWIS 005,003,1.00
LEWIS 005,004,2.00
LEWIS 005,007,0.00
LEWIS005,003,1.00
LEWIS005,004,0.00
LEWIS005,007,1.00
LIACSO020003002,003,2.00
LIACSO020003002,004,0.00
LIACSO020003002,007,0.00
LIACSO020003005,003,2.00
LIACSO020003005,006,2.00
LIACSO020003006,003,1.00
LIACSO020003006,006,2.00
LIACSO020004001,003,0.00
LIACSO020004001,004,0.00
LIACSO020004001,005,0.00
LIACSO020004001,006,0.00
LIGHTWEIGHTC002,004,0.00
LIGHTWEIGHTC002,006,0.00
LIGHTWEIGHTC003,004,0.00
LIGHTWEIGHTC003,005,0.00
LIGHTWEIGHTC003,006,0.00
LIGHTWEIGHTC004,004,0.00
LIGHTWEIGHTC004,006,0.00
LIGHTWEIGHTC005,001,0.00
LIGHTWEIGHTC005,003,0.00
LIGHTWEIGHTC005,004,0.00
LIGHTWEIGHTC005,006,-1.00
LIP01002,004,0.00
LIP01002,006,0.00
LIVORNO002,003,0.00
LIVORNO002,006,0.00
LIVORNO003,001,4.00
LIVORNO003,003,9.00
LIVORNO003,004,8.00
LIVORNO003,007,2.00
LIVORNO004,001,3.00
LIVORNO004,003,4.00
LIVORNO004,004,4.00
LIVORNO004,006,2.00
LIVORNO004,007,2.00
LIVORNO005,001,1.00
LIVORNO005,003,3.00
LIVORNO005,004,1.00
LIVORNO005,006,0.00
LIVORNO005,007,1.00
LIVORNO006,001,1.00
LIVORNO006,003,0.00
LIVORNO006,004,0.00
LIVORNO006,007,1.00
LIVORNO007,001,0.00
LIVORNO007,003,1.00
LIVORNO007,004,0.00
LIVORNO008,001,2.00
LIVORNO008,003,0.00
LIVORNO008,004,0.00
LIVORNO008,006,0.00
LIVORNO008,007,0.00
LIVORNO009,001,6.00
LIVORNO009,003,6.00
LIVORNO009,004,5.00
LIVORNO009,006,0.00
LIVORNO009,007,3.00
LIVORNO010,001,3.00
LIVORNO010,003,2.00
LIVORNO010,004,2.00
LIVORNO010,006,1.00
LIVORNO010,007,4.00
LIVORNO011,001,3.00
LIVORNO011,003,5.00
LIVORNO011,004,2.00
LIVORNO011,006,0.00
LIVORNO011,007,3.00
LIVORNO012,001,1.00
LIVORNO012,003,3.00
LIVORNO012,004,2.00
LIVORNO012,006,1.00
LIVORNO012,007,1.00
LIVORNO013,001,0.00
LIVORNO013,003,1.00
LIVORNO013,004,0.00
LIVORNO014,003,0.00
LIVORNO014,004,0.00
LNBEFO010002004,001,0.00
LNBEFO010002004,003,0.00
LNBEFO010002004,004,0.00
LNBEFO010002004,006,0.00
LNBEFO010002006,001,1.00
LNBEFO010002006,003,1.00
LNBEFO010002006,004,0.00
LNBEFO010002006,006,0.00
LNBEFO010002006,007,0.00
LNBEFO010002009,001,0.00
LNBEFO010002009,003,0.00
LNBEFO010002009,004,0.00
LNBEFO010002009,006,0.00
LNBEFO010002010,001,0.00
LNBEFO010002010,003,0.00
LNBEFO010002010,004,0.00
LNBEFO010002010,006,0.00
LNBEFO010002011,001,0.00
LNBEFO010002011,003,0.00
LNBEFO010002011,004,0.00
LNBEFO010002011,006,0.00
LNBEFO010002012,001,0.00
LNBEFO010002012,003,0.00
LNBEFO010002012,004,0.00
LNBEFO010002012,006,0.00
LNBEFO010002017,001,0.00
LNBEFO010002017,003,0.00
LNBEFO010002017,004,0.00
LNBEFO010002017,006,0.00
LNBEFO010002018,003,0.00
LNBEFO010002018,004,0.00
LNBEFO010002019,001,0.00
LNBEFO010002019,003,1.00
LNBEFO010002019,004,0.00
LNBEFO010002019,006,0.00
LNBEFO010002020,001,1.00
LNBEFO010002020,003,0.00
LNBEFO010002020,004,0.00
LNBEFO010002020,006,0.00
LNBEFO010002021,001,0.00
LNBEFO010002021,003,0.00
LNBEFO010002021,004,0.00
LNBEFO010002021,006,0.00
LNBEFO010002023,001,0.00
LNBEFO010002023,003,0.00
LNBEFO010002023,004,0.00
LNBEFO010002023,006,0.00
LNBEFO010002025,001,2.00
LNBEFO010002025,003,1.00
LNBEFO010002025,004,0.00
LNBEFO010002025,006,0.00
LNBEFO010002028,001,1.00
LNBEFO010002028,003,0.00
LNBEFO010002028,004,0.00
LNBEFO010002028,006,0.00
LNBEFO010002031,001,0.00
LNBEFO010002032,001,0.00
LNBEFO010002033,001,0.00
LNBEFO010002033,003,0.00
LNBEFO010002033,004,0.00
LNBEFO010002034,001,0.00
LNBEFO010002034,003,0.00
LNBEFO010002034,004,0.00
LNBEFO010002034,006,0.00
LNBEFO010002035,001,1.00
LNBEFO010002035,003,0.00
LNBEFO010002035,004,0.00
LNBEFO010002035,006,0.00
LNBEFO010002036,001,0.00
LNBEFO010002036,003,0.00
LNBEFO010002036,004,0.00
LNBEFO010002036,006,0.00
LNBEFO010002037,001,0.00
LNBEFO010002037,003,0.00
LNBEFO010002037,004,0.00
LNBEFO010002037,006,1.00
LNBEFO010003009,001,1.00
LNBEFO010003009,003,0.00
LNBEFO010003009,006,0.00
LNBEFO010003011,001,6.00
LNBEFO010003011,006,0.00
LNBEFO010003011,007,0.00
LNBEFO010003012,001,0.00
LNBEFO010003012,004,0.00
LNBEFO010003012,006,0.00
LNBEFO010003012,007,0.00
LNBEFO010003013,001,0.00
LNBEFO010003013,004,0.00
LNBEFO010003013,006,0.00
LNBEFO010003013,007,0.00
LNBEFOS30003006,004,1.00
LOAKELUXVB002,001,0.00
LOAKELUXVB002,003,0.00
LOAKELUXVB002,004,0.00
LOAKELUXVB002,006,7.00
LOAKELUXVB002,007,0.00
LOGAN002,001,0.00
LOGAN002,003,0.00
LOGAN002,004,0.00
LOGAN003,001,0.00
LOGAN003,003,0.00
LOGAN003,004,0.00
LOGAN003,006,0.00
LOGAN004,001,0.00
LOGAN004,003,0.00
LOGAN004,004,0.00
LOGAN004,006,0.00
LOGAN004,007,0.00
LOGAN005,001,0.00
LOGAN005,003,0.00
LOGAN005,004,0.00
LOGAN005,006,0.00
LOGAN005,007,0.00
LOGAN006,001,0.00
LOGAN006,003,0.00
LOGAN006,004,0.00
LOGAN006,006,0.00
LOGAN006,007,0.00
LOGAN008,003,0.00
LOGAN008,004,0.00
LOGAN009,001,0.00
LOGAN009,003,0.00
LOGAN009,004,0.00
LOGAN009,005,0.00
LOGAN009,006,0.00
LOGAN010,001,0.00
LOGAN010,003,0.00
LOGAN010,004,0.00
LOGAN010,006,0.00
LOGAN011,001,0.00
LOGAN011,003,0.00
LOGAN011,004,0.00
LOGAN011,006,0.00
LOGAN012,001,0.00
LOGAN012,003,0.00
LOGAN012,004,0.00
LOGAN014,006,0.00
LOGAN015,006,0.00
LOGAN016,006,0.00
LOGAN017,006,0.00
LOGAN018,006,0.00
LOGAN019,006,0.00
LOGAN020,006,0.00
LOGAN021,006,0.00
LOGAN022,006,0.00
LOGAN023,006,0.00
LOGAN024,006,0.00
LOGAN1002,003,0.00
LOGAN1002,006,0.00
LOGAN1003,003,0.00
LOGAN1003,004,0.00
LOGAN1003,006,0.00
LOGAN1004,003,0.00
LOGAN1004,004,0.00
LOGAN1004,006,0.00
LOGAN1005,003,0.00
LOGAN1005,004,0.00
LOGAN1005,006,0.00
LOGAN1006,004,0.00
LOGAN1006,006,0.00
LOGAN1008,004,0.00
LOGAN1008,006,0.00
LOGAN1009,003,0.00
LOGAN1009,004,0.00
LOGAN1009,006,1.00
LOGAN1010,003,0.00
LOGAN1010,004,0.00
LOGAN1010,006,0.00
LOGAN1011,003,0.00
LOGAN1011,004,0.00
LOGAN1011,006,0.00
LOGAN1012,004,0.00
LOGAN1012,006,0.00
LOGAN1013,004,0.00
LOGAN1013,006,1.00
LOGAN1014,004,0.00
LOGAN1014,006,0.00
LOGAN1015,003,0.00
LOGAN1015,004,0.00
LOGAN1015,006,0.00
LOGAN1016,003,0.00
LOGAN1016,004,0.00
LOGAN1016,006,0.00
LOGAN1017,001,0.00
LOGAN1017,003,0.00
LOGAN1017,004,0.00
LOGAN1017,006,0.00
LOGAN1018,004,0.00
LOGAN1018,006,0.00
LOGAN1020,003,0.00
LOGAN1020,004,0.00
LOGAN1020,006,0.00
LOGAN1020,007,0.00
LOGAN1021,003,0.00
LOGAN1021,004,0.00
LOGAN1021,006,0.00
LOGAN1022,003,0.00
LOGAN1022,004,0.00
LOGAN1022,006,0.00
LOGAN1023,001,0.00
LOGAN1023,003,0.00
LOGAN1023,004,0.00
LOGAN1023,006,0.00
LOGAN1024,003,0.00
LOGAN1024,004,0.00
LOGAN1024,006,0.00
LOGAN1025,003,0.00
LOGAN1025,004,0.00
LOGAN1025,006,0.00
LOGAN1026,003,0.00
LOGAN1026,004,0.00
LOGAN1026,006,0.00
LOGAN1026,007,0.00
LOGAN1027,003,0.00
LOGAN1027,004,0.00
LOGAN1027,006,0.00
LOGAN1028,003,0.00
LOGAN1028,004,0.00
LOGAN1028,006,0.00
LOGAN1029,001,1.00
LOGAN1029,003,0.00
LOGAN1029,004,0.00
LOGAN1029,006,0.00
LOGAN1030,003,0.00
LOGAN1030,004,0.00
LOGAN1030,006,0.00
LP400002,001,0.00
LP400002,003,1.00
LP400003,001,0.00
LP400003,003,1.00
LP400004,001,2.00
LP400004,003,1.00
LP400005,001,0.00
LP400005,003,0.00
LP400006,001,0.00
LP400006,003,1.00
LP400007,001,0.00
LP400007,003,0.00
LP400008,001,1.00
LP400008,003,0.00
LP400010,001,1.00
LP400010,003,1.00
LP400011,001,0.00
LP400011,003,1.00
LSC0129002,003,0.00
LSC0129002,004,0.00
LSC0129002,006,2.00
LSC0129002,007,0.00
LSC0262002,001,0.00
LSC0262002,003,0.00
LSC0262002,004,0.00
LSC0262002,006,0.00
LSC0262002,007,0.00
LSJACHS20003025,001,0.00
LSJACHS20003025,003,0.00
LSJACHS20003025,004,0.00
LSJACHS20003025,006,0.00
LSJACHS20003028,001,0.00
LSJACHS20003028,004,0.00
LSJACHS20003028,006,0.00
LSJACHS40003027,001,0.00
LSJACHS40003027,003,0.00
LSJACHS40003027,004,0.00
LSJAPTS30002027,001,1.00
LSJAPTS30002027,003,0.00
LSJAPTS30002027,004,0.00
LSJAPTS30002027,006,0.00
LSJAPTS30005023,001,0.00
LSJAPTS30005025,001,0.00
LSJAPTS30005025,004,0.00
LSJAPTS30005025,006,0.00
LSJAPTS30005026,001,0.00
LSJAPTS40003014,001,0.00
LSJAPTS40003027,001,0.00
LSJAPTS40003027,003,0.00
LSJAPTS40003027,004,0.00
LSJAPTS40003027,007,0.00
LSJAPTS40004003,001,0.00
LSJAPTS40004003,003,0.00
LSJAPTS40004003,004,0.00
LSJAPTS40004004,001,0.00
LSJAPTS40004004,003,0.00
LSJAPTS40004004,004,0.00
LSJAPTS40004005,003,0.00
LSJAPTS40004005,004,0.00
LSJAPTS40004005,006,0.00
LSJAPTS40004006,003,0.00
LSJAPTS40004006,004,0.00
LSJAPTS40004014,001,0.00
LSJAPTS40004020,004,0.00
LSJAPTS40004021,001,0.00
LSJAPTS40004021,004,0.00
LSJAPTS40004022,001,0.00
LSJAPTS40004022,003,0.00
LSJAPTS40004022,004,0.00
LSJAPTS40004023,001,0.00
LSJAPTS40004023,003,0.00
LSJAPTS40004023,004,0.00
LSJAPTS40004024,001,0.00
LSJAPTS40004024,003,0.00
LSJAPTS40004024,004,0.00
LSJAPTS40004025,001,0.00
LSJAPTS40004025,003,0.00
LSJAPTS40004025,004,0.00
LSJAPTS40004026,001,0.00
LSJAPTS40004026,003,0.00
LSJAPTS40004026,004,0.00
LSJAPTS40004027,001,0.00
LSJAPTS40004027,003,0.00
LSJAPTS40004027,004,0.00
LSJAPTS40004027,006,0.00
LSJAPTS40004028,001,0.00
LSJAPTS40004028,003,0.00
LSJAPTS40004028,004,0.00
LSJAPTS40004029,004,0.00
LSJAPTS40004040,004,0.00
LSJAPTS40004041,004,0.00
LSJAPTS40004042,004,0.00
LUCOOCS40002003,001,0.00
LUCOOCS40002003,003,0.00
LUCOOCS40002003,004,0.00
LUCOOCS40002003,006,0.00
LUCOOCS40002006,001,0.00
LUCOOCS40002006,003,0.00
LUCOOCS40002006,004,0.00
LUCOOCS40002006,006,0.00
LUXVALBOX002,003,0.00
LUXVALBOX002,004,0.00
LUXVALBOX002,006,0.00
LUXVALBOX002,007,0.00
LW_BLOCK003,003,0.00
LW_BLOCK003,004,0.00
LW_BLOCK003,006,0.00
LW_BLOCK004,003,0.00
LW_BLOCK004,004,0.00
LW_BLOCK004,006,0.00
LW_HB002,003,0.00
LW_HB002,004,0.00
LW_HB002,006,0.00
LW_HB003,003,0.00
LW_HB003,006,0.00
LW_REVEAL002,003,0.00
LW_REVEAL002,004,0.00
LW_REVEAL002,006,0.00
LW_REVERSE002,003,0.00
LW_REVERSE002,004,0.00
LW_REVERSE002,006,1.00
LW_REVERSE003,003,0.00
LW_REVERSE003,004,0.00
LW_REVERSE003,006,0.00
LWSHORTS002,003,0.00
LWSHORTS002,004,0.00
LWSHORTS002,006,0.00
LWSHORTS003,003,0.00
LWSHORTS003,004,0.00
LWSHORTS003,006,0.00
LWSHORTS004,004,0.00
LWSHORTS004,006,0.00
LWSHORTS005,004,0.00
LWSHORTS005,006,0.00
LWSHORTS006,004,0.00
LWSHORTS008,003,0.00
LWSHORTS008,004,0.00
LWSHORTS008,006,0.00
LWSHORTS009,004,0.00
LWSHORTS009,006,0.00
LWSHORTS010,004,0.00
LWSHORTS010,006,0.00
LWSHORTS011,004,0.00
LWSHORTS011,006,0.00
LWSHORTS012,004,0.00
LWSHORTS012,006,0.00
LWSHORTS014,004,0.00
LWSHORTS014,006,0.00
LWSHORTS015,001,0.00
LWSHORTS015,004,0.00
LWSHORTS015,006,0.00
LWSHORTS016,004,0.00
LWSHORTS016,006,0.00
LWSHORTS017,004,0.00
LWSHORTS017,006,0.00
LWSHORTS018,004,0.00
LWSHORTS018,006,0.00
LYBEFO010002004,001,0.00
LYBEFO010002004,003,0.00
LYBEFO010002004,004,0.00
LYBEFO010002004,006,0.00
LYBEFO010002004,007,0.00
LYBEFO010002006,001,0.00
LYBEFO010002006,003,0.00
LYBEFO010002006,004,0.00
LYBEFO010002006,006,0.00
LYBEFO010002006,007,0.00
LYBEFO010002009,001,2.00
LYBEFO010002009,003,0.00
LYBEFO010002009,004,0.00
LYBEFO010002009,006,0.00
LYBEFO010002009,007,0.00
LYBEFO010002010,001,3.00
LYBEFO010002010,003,0.00
LYBEFO010002010,004,0.00
LYBEFO010002010,006,0.00
LYBEFO010002010,007,0.00
LYBEFO010002011,001,0.00
LYBEFO010002011,003,0.00
LYBEFO010002011,004,0.00
LYBEFO010002011,006,0.00
LYBEFO010002011,007,0.00
LYBEFO010002012,001,0.00
LYBEFO010002012,003,0.00
LYBEFO010002012,004,0.00
LYBEFO010002012,006,0.00
LYBEFO010002012,007,0.00
LYBEFO010002013,001,0.00
LYBEFO010002013,003,0.00
LYBEFO010002013,004,0.00
LYBEFO010002013,006,0.00
LYBEFO010002013,007,0.00
LYBEFO010002017,001,0.00
LYBEFO010002017,003,0.00
LYBEFO010002017,004,0.00
LYBEFO010002017,006,0.00
LYBEFO010002017,007,2.00
LYBEFO010002018,001,0.00
LYBEFO010002018,003,0.00
LYBEFO010002018,004,0.00
LYBEFO010002018,006,0.00
LYBEFO010002018,007,1.00
LYBEFO010002019,001,0.00
LYBEFO010002019,003,0.00
LYBEFO010002019,004,0.00
LYBEFO010002019,006,0.00
LYBEFO010002019,007,0.00
LYBEFO010002020,001,0.00
LYBEFO010002020,003,0.00
LYBEFO010002020,004,0.00
LYBEFO010002020,006,0.00
LYBEFO010002020,007,0.00
LYBEFO010002021,001,0.00
LYBEFO010002021,003,0.00
LYBEFO010002021,004,0.00
LYBEFO010002021,006,0.00
LYBEFO010002021,007,0.00
LYBEFO010002023,001,0.00
LYBEFO010002023,003,0.00
LYBEFO010002023,004,0.00
LYBEFO010002023,006,0.00
LYBEFO010002023,007,0.00
LYBEFO010002025,001,0.00
LYBEFO010002025,003,0.00
LYBEFO010002025,004,-1.00
LYBEFO010002025,006,0.00
LYBEFO010002025,007,1.00
LYBEFO010002028,001,4.00
LYBEFO010002028,003,0.00
LYBEFO010002028,004,0.00
LYBEFO010002028,006,0.00
LYBEFO010002028,007,1.00
LYBEFO010002033,001,0.00
LYBEFO010002033,003,1.00
LYBEFO010002033,004,0.00
LYBEFO010002033,006,0.00
LYBEFO010002034,001,3.00
LYBEFO010002034,003,0.00
LYBEFO010002034,004,0.00
LYBEFO010002034,006,0.00
LYBEFO010002034,007,0.00
LYBEFO010002035,001,0.00
LYBEFO010002035,003,0.00
LYBEFO010002035,004,0.00
LYBEFO010002035,006,0.00
LYBEFO010002035,007,0.00
LYBEFO010002036,001,0.00
LYBEFO010002036,003,0.00
LYBEFO010002036,004,0.00
LYBEFO010002036,006,0.00
LYBEFO010002036,007,0.00
LYBEFO010002037,001,0.00
LYBEFO010002037,003,0.00
LYBEFO010002037,004,0.00
LYBEFO010002037,006,0.00
LYBEFO010002037,007,0.00
LYBEFO010002039,001,0.00
LYBEFO010002039,003,0.00
LYBEFO010002039,004,0.00
LYBEFO010002039,006,0.00
LYBEFO010002039,007,0.00
LYBEFO010002042,001,0.00
LYBEFO010002042,003,0.00
LYBEFO010002042,004,0.00
LYBEFO010002042,006,0.00
LYBEFO010002043,001,0.00
LYBEFO010002043,003,1.00
LYBEFO010002043,004,1.00
LYBEFO010002043,006,0.00
LYBEFO010002043,007,1.00
LYBEFO010002044,001,2.00
LYBEFO010002044,003,0.00
LYBEFO010002044,004,0.00
LYBEFO010002044,006,0.00
LYBEFO010002044,007,2.00
LYBEFO010002045,001,0.00
LYBEFO010002045,003,0.00
LYBEFO010002045,004,0.00
LYBEFO010002045,006,0.00
LYBEFO010002045,007,1.00
LYBEFO010002046,001,0.00
LYBEFO010002046,003,1.00
LYBEFO010002046,004,0.00
LYBEFO010002046,006,0.00
LYBEFO010002046,007,0.00
LYBEFO010002048,001,1.00
LYBEFO010002048,003,1.00
LYBEFO010002048,004,1.00
LYBEFO010002048,006,0.00
LYBEFO010002048,007,0.00
LYBEFO010002050,001,0.00
LYBEFO010002050,003,0.00
LYBEFO010002050,004,0.00
LYBEFO010002050,006,0.00
LYBEFO010002050,007,2.00
LYBEFO010004004,001,0.00
LYBEFO010004004,003,0.00
LYBEFO010004004,004,0.00
LYBEFO010004004,006,0.00
LYBEFO010004004,007,1.00
LYBEFO010004006,001,0.00
LYBEFO010004006,003,0.00
LYBEFO010004006,004,0.00
LYBEFO010004006,006,1.00
LYBEFO010004006,007,3.00
LYBEFO010004009,001,7.00
LYBEFO010004009,003,0.00
LYBEFO010004009,004,0.00
LYBEFO010004010,001,1.00
LYBEFO010004010,003,0.00
LYBEFO010004010,004,0.00
LYBEFO010004010,007,1.00
LYBEFO010004011,001,5.00
LYBEFO010004011,003,0.00
LYBEFO010004011,004,0.00
LYBEFO010004011,006,0.00
LYBEFO010004011,007,1.00
LYBEFO010004012,001,0.00
LYBEFO010004012,003,0.00
LYBEFO010004012,004,0.00
LYBEFO010004012,006,0.00
LYBEFO010004012,007,0.00
LYBEFO010004013,001,0.00
LYBEFO010004013,003,0.00
LYBEFO010004013,004,0.00
LYBEFO010004013,006,0.00
LYBEFO010004013,007,0.00
LYBEFO010004017,001,2.00
LYBEFO010004017,003,0.00
LYBEFO010004017,004,0.00
LYBEFO010004017,005,0.00
LYBEFO010004017,006,0.00
LYBEFO010004017,007,1.00
LYBEFO010004018,001,1.00
LYBEFO010004018,003,0.00
LYBEFO010004018,004,1.00
LYBEFO010004018,006,0.00
LYBEFO010004018,007,0.00
LYBEFO010004019,001,0.00
LYBEFO010004019,003,0.00
LYBEFO010004019,004,0.00
LYBEFO010004019,005,0.00
LYBEFO010004019,006,0.00
LYBEFO010004019,007,0.00
LYBEFO010004020,001,0.00
LYBEFO010004020,003,0.00
LYBEFO010004020,004,0.00
LYBEFO010004020,006,0.00
LYBEFO010004020,007,0.00
LYBEFO010004021,001,0.00
LYBEFO010004021,003,0.00
LYBEFO010004021,004,8.00
LYBEFO010004021,006,1.00
LYBEFO010004021,007,0.00
LYBEFO010004023,001,0.00
LYBEFO010004023,003,0.00
LYBEFO010004023,004,1.00
LYBEFO010004023,006,0.00
LYBEFO010004023,007,1.00
LYBEFO010004025,001,5.00
LYBEFO010004025,003,0.00
